ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027378527.1	2380.77298933729	-9.0679809759075	0.519318311031148	-17.4613156965374	2.82351007529164e-68	6.80725988283798e-66	4389	5634	11413	5221	3370	8	14	8	0	8	2132.73474883877	4670.52381325906	8437.58384903181	4301.97635923789	4222.08970107029	9.13037963578003	14.0142753500109	10.1024241995827	0	9.57434274969463	Up_gills_Down_hemocyte
XM_027373738.1	4686.46607746116	4.85458584408072	0.278239612764716	17.4475007201287	3.59627803950609e-68	8.55774058673638e-66	589	252	357	394	387	8476	10173	7724	4659	6418	286.211156770571	208.905218484431	263.928628240108	324.646367657485	484.851250538339	9673.63722410894	10183.3730811186	9753.89056469705	8004.20081205357	7681.01647094252	Down_gills_Up_hemocyte
XM_027374863.1	2500.10195249164	-11.003982402163	0.63349048091962	-17.3703989777224	1.38261248474088e-67	3.24789853306501e-65	5506	4621	11386	4076	5353	2	4	0	2	2	2675.51549945461	3830.75799451014	8417.62286034138	3358.52435170535	6706.48254297604	2.28259490894501	4.00407867143169	0	3.43601666110906	2.39358568742366	Up_gills_Down_hemocyte
XM_027373625.1	12745.4477399703	-16.7666530621167	0.965834149768685	-17.3597641646159	1.6640554089919e-67	3.85955534923526e-65	73533	26034	33769	27228	18151	0	0	0	0	0	35731.6892883029	21581.8986429511	24965.2824847065	22435.2063415685	22740.4006421741	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027383307.1	4140.28444579127	-10.3293989644447	0.59585667026728	-17.3353752334623	2.54401370061143e-67	5.82674537953789e-65	14195	7702	18168	7338	6871	0	2	8	10	4	6897.73747089686	6384.87298717098	13431.527501026	6046.33260373254	8608.30217687061	0	2.00203933571584	10.1024241995827	17.1800833055453	4.78717137484731	Up_gills_Down_hemocyte
XM_027356112.1	3709.511892935	-11.944228531786	0.689458876816925	-17.3240622949548	3.09702385190384e-67	7.00577383190544e-65	7667	10853	10074	8155	8139	0	6	0	0	2	3725.60431062813	8997.0172071886	7447.66666916205	6719.52063006799	10196.9104086086	0	6.00611800714753	0	0	2.39358568742366	Up_gills_Down_hemocyte
XM_027367066.1	1640.64141446702	-8.02164818464857	0.464452416058955	-17.271194867959	7.75206271215081e-67	1.73220786676511e-64	3038	6400	6303	2493	2273	10	8	14	6	13	1476.24701913242	5305.52935833475	4659.78191539889	2054.1710522084	2847.71806840735	11.412974544725	8.00815734286338	17.6792423492696	10.3080499833272	15.5583069682538	Up_gills_Down_hemocyte
XM_027352808.1	8296.96205936377	-11.5392945459362	0.66826651919078	-17.267503630003	8.26406483174128e-67	1.82436698689151e-64	23353	34518	32137	8028	10062	6	10	8	0	0	11347.8593277812	28615.0409985936	23758.7516127517	6614.87573490936	12606.1325139968	6.84778472683502	10.0101966785792	10.1024241995827	0	0	Up_gills_Down_hemocyte
XM_027355334.1	258.05659846115	6.11563270748898	0.354331588893636	17.2596316534589	9.47131686790887e-67	2.06598736869874e-64	15	4	10	10	9	473	448	317	378	422	7.28890891605868	3.31595584895922	7.39295877423272	8.23975552430164	11.2756104776358	539.833695965494	448.456811200349	400.308558908463	649.407148949613	505.046580046392	Down_gills_Up_hemocyte
XM_027356267.1	19166.4990137452	-12.110530841375	0.70177684312288	-17.2569542014006	9.92076784084424e-67	2.13856740173869e-64	83057	62847	48352	14608	41011	12	16	10	0	0	40359.6605227391	52099.469309885	35746.4342651701	12036.6348698998	51380.4512553691	13.69556945367	16.0163146857268	12.6280302494783	0	0	Up_gills_Down_hemocyte
XM_027376198.1	2149.72676497378	-7.43448757482869	0.430839867482718	-17.2558022967243	1.01206140189667e-66	2.1562791938317e-64	6836	7273	4577	2542	5223	17	22	10	20	30	3321.79875667848	6029.2367223701	3383.75723096632	2094.54585427748	6543.61261385464	19.4020567260326	22.0224326928743	12.6280302494783	34.3601666110906	35.9037853113549	Up_gills_Down_hemocyte
XM_027381683.1	1747.40877764792	-10.6191357219427	0.622939622265651	-17.0468137559152	3.69113741591599e-65	7.77387481285388e-63	7931	5635	5075	3973	1526	0	2	0	2	5	3853.88910755076	4671.3528022213	3751.92657792311	3273.65486980504	1911.84239876358	0	2.00203933571584	0	3.43601666110906	5.98396421855914	Up_gills_Down_hemocyte
XM_027354253.1	777.642946773656	-8.29556133434992	0.486917253582389	-17.0369015953267	4.37293313270736e-65	9.10514247620419e-63	4077	1368	1543	1928	1522	8	4	4	4	0	1981.12544338475	1134.05690034405	1140.73353886411	1588.62486508536	1906.83101632908	9.13037963578003	4.00407867143169	5.05121209979133	6.87203332221813	0	Up_gills_Down_hemocyte
XM_027372329.1	980.694660149157	-6.08736891902803	0.357993352151106	-17.0041395530122	7.65204389271966e-65	1.57537528366632e-62	2175	2478	3328	2544	1595	32	23	28	8	27	1056.89179282851	2054.23464843024	2460.37668006465	2096.19380538234	1998.28874575879	36.5215185431201	23.0234523607322	35.3584846985393	13.7440666444363	32.3134067802194	Up_gills_Down_hemocyte
XM_027383335.1	4883.990865003	-12.9295381524542	0.76086593111048	-16.9931884498806	9.22361238481514e-65	1.87782499696631e-62	11168	13054	12495	10154	11957	0	0	0	2	3	5426.83565163622	10821.6219130784	9237.50198840379	8366.64775937588	14980.2749423435	0	0	0	3.43601666110906	3.59037853113549	Up_gills_Down_hemocyte
XM_027374125.1	2256.50513857085	-9.74768842388418	0.574211655229016	-16.9757759793233	1.241029993021e-64	2.49883434748613e-62	5114	6478	9060	2192	4933	8	4	4	0	6	2485.03201311494	5370.19049738946	6698.02064945485	1806.15441092692	6180.28738735304	9.13037963578003	4.00407867143169	5.05121209979133	0	7.18075706227097	Up_gills_Down_hemocyte
XM_027351285.1	4095.9063360705	-6.93278306891866	0.408595071703653	-16.9673683043023	1.43207601960436e-64	2.85216618556638e-62	8766	8841	12632	6952	11151	50	38	53	36	91	4259.63837054469	7329.09141516212	9338.78552361078	5728.2780404945	13970.4813817907	57.0648727236252	38.038747378601	66.9285603222351	61.8482998999632	108.908148777776	Up_gills_Down_hemocyte
XM_027367764.1	2203.1302439473	-8.60393401208649	0.507227848064042	-16.9626609519282	1.55156024442134e-64	3.05690735037981e-62	4980	6852	6180	4376	4551	16	22	6	2	3	2419.91776013148	5680.23236926714	4568.84852247582	3605.7170174344	5701.70036485783	18.2607592715601	22.0224326928743	7.57681814968699	3.43601666110906	3.59037853113549	Up_gills_Down_hemocyte
XM_027363157.1	1049.38052544172	-4.8170514416442	0.2841254832327	-16.9539577613283	1.79923600819424e-64	3.50717035937691e-62	2665	3062	3225	2407	1542	50	62	55	53	68	1294.99615075309	2538.36420237828	2384.22920469005	1983.3091546994	1931.8879285016	57.0648727236252	62.0632194071912	69.4541663721307	91.0544415193902	81.3819133724044	Up_gills_Down_hemocyte
XM_027354220.1	733.916849766606	-8.5626299075199	0.505305460526306	-16.9454529515699	2.07926504609103e-64	4.01035509889746e-62	4206	1310	1651	1625	1302	1	4	5	0	6	2043.81006006285	1085.97554053414	1220.57749362582	1338.96027269902	1631.20498243131	1.1412974544725	4.00407867143169	6.31401512473916	0	7.18075706227097	Up_gills_Down_hemocyte
XM_027356270.1	10518.7264567367	-12.5699210555692	0.743695522207219	-16.9019722187688	4.35106872350476e-64	8.30464918966435e-62	56609	33163	27603	8964	17862	10	5	0	0	0	27507.8563219444	27491.7609547587	20406.7841045146	7386.11685198399	22378.3282612812	11.412974544725	5.00509833928961	0	0	0	Up_gills_Down_hemocyte
XM_027379121.1	2241.93331447163	-8.13783157555735	0.481816007832214	-16.8899153271621	5.33795565729735e-64	1.00832331452226e-61	3665	3821	6440	8086	4764	22	10	10	4	20	1780.92341182367	3167.5668247183	4761.06545060587	6662.66631695031	5968.55647949521	25.1085439983951	10.0101966785792	12.6280302494783	6.87203332221813	23.9358568742366	Up_gills_Down_hemocyte
XM_027376759.1	369.583714066523	-4.5542294712894	0.269858813274731	-16.8763414321138	6.71813780395383e-64	1.25608611205965e-61	1271	802	1041	929	582	32	28	24	10	31	617.613548820706	664.849147716324	769.607008397627	765.473288207622	729.156144220448	36.5215185431201	28.0285507000218	30.307272598748	17.1800833055453	37.1005781550667	Up_gills_Down_hemocyte
XM_027358624.1	1824.51065049277	-6.57734526407389	0.390796119172769	-16.8306309642908	1.45542813363138e-63	2.69371815076038e-61	5864	4077	8411	2591	2771	26	33	23	39	27	2849.47745891787	3379.78799905169	6218.21762500714	2134.92065634656	3471.6351815032	29.6737338162851	33.0336490393114	29.0444695738001	67.0023248916268	32.3134067802194	Up_gills_Down_hemocyte
XM_027375296.1	24974.8080481696	-9.93330765659397	0.590597719803638	-16.8190755289346	1.76897564943903e-63	3.24129408246713e-61	13026	41963	35356	138860	54133	45	42	47	34	37	6329.68850270536	34786.8638224689	26138.5450421772	114417.245210453	67820.291331762	51.3583854512627	42.0428260500327	59.3517421725481	58.4122832388541	44.2813352173377	Up_gills_Down_hemocyte
XM_027379072.1	4036.00866851901	-11.7684936615336	0.702650816473376	-16.7487084418403	5.78690456223152e-63	1.04983616132444e-60	32534	3407	8512	8151	6948	2	1	2	4	0	15809.1575116702	2824.36539435102	6292.8865086269	6716.22472785827	8704.77128873483	2.28259490894501	1.00101966785792	2.52560604989566	6.87203332221813	0	Up_gills_Down_hemocyte
XR_003477154.1	51337.1396191278	-18.7766494895847	1.12225290057045	-16.7312104785297	7.76441159990915e-63	1.39477758573662e-60	574426	81880	68354	40027	66129	0	0	0	0	0	279129.252867728	67877.6162281952	50533.8304053904	32981.2694371222	82849.4272528419	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027370241.1	1534.03630206697	-7.49214535307031	0.448866375414499	-16.691259946018	1.51734507796089e-62	2.69925377315314e-60	2036	5090	4177	3988	2931	15	14	19	12	8	989.347903539698	4219.55381780061	3088.03887999701	3286.01450309149	3672.09047888339	17.1194618170876	14.0142753500109	23.9932574740088	20.6160999666544	9.57434274969463	Up_gills_Down_hemocyte
XM_027369751.1	16259.2016060304	5.37587449727932	0.322105613664091	16.6897882844276	1.55521298362405e-62	2.74001610566765e-60	1364	1175	1193	629	628	33706	38123	30985	15344	13911	662.804784100269	974.062030631771	881.979981765964	518.280622478573	786.787042217253	38468.5720004502	38161.8727977476	39127.9517280086	26361.1198240287	16648.5852488752	Down_gills_Up_hemocyte
XM_027369648.1	3634.24332143363	-10.0910890503582	0.606722891301171	-16.6321218385497	4.07889958633734e-62	7.1178740114723e-60	6720	5570	18621	7098	7034	4	15	7	0	3	3265.43119439429	4617.46851967571	13766.4285334988	5848.5784711493	8812.51601107669	4.56518981789001	15.0152950178688	8.83962117463482	0	3.59037853113549	Up_gills_Down_hemocyte
XM_027374882.1	6267.15484705936	-11.4401668811783	0.687950427233864	-16.6293477382918	4.27219689031203e-62	7.38485505860258e-60	24838	6424	29818	21975	4072	2	2	6	7	0	12069.461310471	5325.42509342851	22044.3244730071	18106.8627646529	5101.58731832588	2.28259490894501	2.00203933571584	7.57681814968699	12.0260583138817	0	Up_gills_Down_hemocyte
XM_027362209.1	1863.15230222732	-9.61442735651775	0.578324168582896	-16.62463351666	4.62184058730581e-62	7.91457804497237e-60	7731	3821	5387	2692	4376	2	2	12	2	1	3756.70365533664	3167.5668247183	3982.58689167917	2218.142187142	5482.45238334825	2.28259490894501	2.00203933571584	15.153636299374	3.43601666110906	1.19679284371183	Up_gills_Down_hemocyte
XM_027368408.1	560.372846690104	-6.97678127099151	0.419679434931222	-16.6240723044599	4.66531954055442e-62	7.91506017977581e-60	2236	1411	1350	786	1323	9	10	8	6	3	1086.53335575381	1169.70342572036	998.049434521418	647.644784210109	1657.51474021246	10.2716770902525	10.0101966785792	10.1024241995827	10.3080499833272	3.59037853113549	Up_gills_Down_hemocyte
XM_027373414.1	51002.6334605767	-18.7672137244219	1.13207983079919	-16.5776416237123	1.01119952402679e-61	1.69983567694888e-59	32963	117474	324658	82704	70607	0	0	0	0	0	16017.6203066695	97384.6493501589	240018.320972485	68146.0740881843	88459.6698882701	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027352461.1	924.488616383819	-7.93142341551187	0.479317071382867	-16.5473418099403	1.6732937864451e-61	2.77052902056113e-59	3479	3007	1842	1247	2102	4	8	8	8	2	1690.54094126454	2492.76980945509	1361.78300621367	1027.49751388041	2633.48146933227	4.56518981789001	8.00815734286338	10.1024241995827	13.7440666444363	2.39358568742366	Up_gills_Down_hemocyte
XM_027359019.1	6360.25522441033	-12.2825390919541	0.742274787291821	-16.5471592222158	1.67837538220971e-61	2.77052902056113e-59	9207	29691	16392	7505	12930	0	0	5	2	3	4473.93229267682	24613.5112778621	12118.5380227223	6183.93652098838	16199.2937195368	0	0	6.31401512473916	3.43601666110906	3.59037853113549	Up_gills_Down_hemocyte
XM_027376692.1	1352.26711567716	-6.85758501648155	0.415384789615583	-16.50899404099	3.16108663359472e-61	5.17148128458536e-59	4194	3814	4221	1840	2850	33	15	25	12	9	2037.97893293001	3161.76390198262	3120.56789860363	1516.1150164715	3570.60998458467	37.6628159975926	15.0152950178688	31.5700756236958	20.6160999666544	10.7711355934065	Up_gills_Down_hemocyte
XM_027365740.1	2881.33309446582	-11.9316927898906	0.725427522309056	-16.447808255071	8.69585087143038e-61	1.41003606652406e-58	9094	6349	13538	5505	3655	2	0	4	0	0	4419.02251217584	5263.25092126052	10008.5875885563	4535.98541612805	4579.15069952876	2.28259490894501	0	5.05121209979133	0	0	Up_gills_Down_hemocyte
XM_027382677.1	2066.7239283727	-7.51753461079063	0.457296485872756	-16.439082396278	1.00428002711006e-60	1.61415990673137e-58	7247	4701	5452	3874	4719	18	7	8	22	32	3521.51486097848	3897.07711148932	4030.64112371168	3192.08129011446	5912.17842710703	20.5433541805051	7.00713767500546	10.1024241995827	37.7961832721997	38.2973709987785	Up_gills_Down_hemocyte
XM_027363190.1	751.288245368932	-7.62738431501876	0.467020777465746	-16.3320020929437	5.8434828620321e-60	9.31044665052298e-58	1496	1676	2439	1785	1664	6	12	5	6	2	726.947182561586	1389.38550071391	1803.14264503536	1470.79636108784	2084.735092754	6.84778472683502	12.0122360142951	6.31401512473916	10.3080499833272	2.39358568742366	Up_gills_Down_hemocyte
XM_027378660.1	2235.72914465186	-10.4074917390969	0.637401836414271	-16.3279914561348	6.24052601877239e-60	9.85734122775572e-58	2186	6605	6510	6488	4506	4	6	2	0	2	1062.23699270029	5475.47209559391	4812.8161620255	5345.9533841669	5645.32231246965	4.56518981789001	6.00611800714753	2.52560604989566	0	2.39358568742366	Up_gills_Down_hemocyte
XM_027361656.1	262.46724799829	5.45969005738259	0.335480556107172	16.2742369356227	1.50382399919971e-59	2.35509120831934e-57	31	8	12	18	10	509	506	480	208	431	15.0637450931879	6.63191169791844	8.87155052907927	14.831559943743	12.528456086262	580.920404326504	506.515951936109	606.145451974959	357.345732755343	515.817715639798	Down_gills_Up_hemocyte
XM_027354227.1	896.198967741203	-9.37570219507489	0.577249912513283	-16.2420157921793	2.5442444971457e-59	3.95069423061023e-57	4662	1407	1817	2374	1770	2	1	6	0	2	2265.39289111104	1166.38746987141	1343.30060927809	1956.11796146921	2217.53672726837	2.28259490894501	1.00101966785792	7.57681814968699	0	2.39358568742366	Up_gills_Down_hemocyte
XM_027362353.1	1163.44114590388	-5.91394285257184	0.366343685043124	-16.1431548953156	1.26886372564898e-58	1.95373025588792e-56	5434	1995	2790	3286	1899	33	44	36	30	10	2640.52873665752	1653.83297966841	2062.63549801093	2707.58366528552	2379.15381078115	37.6628159975926	44.0448653857486	45.4609088981219	51.540249916636	11.9679284371183	Up_gills_Down_hemocyte
XM_027355690.1	11365.070355115	-10.847891892883	0.672540822382272	-16.1297151516508	1.57746314175438e-58	2.40865476219712e-56	33807	65216	16553	5418	21069	14	2	12	4	18	16427.7429150131	54063.3441614311	12237.5646589874	4464.29954306663	26396.2041281454	15.978164362615	2.00203933571584	15.153636299374	6.87203332221813	21.5422711868129	Up_gills_Down_hemocyte
XM_027374599.1	5163.24378357801	-6.03563614479217	0.374224396977977	-16.1283876559961	1.61173442144083e-58	2.4406454383521e-56	33686	7745	13945	11323	6727	130	81	111	88	213	16368.9457164235	6420.51951254729	10309.4810106675	9329.87518016675	8427.89240922844	148.368669081425	81.0825930964917	140.171135769209	151.184733088799	254.91687571062	Up_gills_Down_hemocyte
XM_027368407.1	615.904165707163	-6.91594915709446	0.431755186219486	-16.0182190691247	9.53420726053921e-58	1.43192852159721e-55	2527	1507	1431	900	1462	7	6	16	4	8	1227.93818872535	1249.28636609539	1057.9324005927	741.577997187148	1831.6602798115	7.98908218130752	6.00611800714753	20.2048483991653	6.87203332221813	9.57434274969463	Up_gills_Down_hemocyte
XM_027354044.1	2823.62047163428	-7.78377618604775	0.485986704936164	-16.0164385300832	9.8111146211952e-58	1.46153701792e-55	5017	8675	7490	7043	5699	39	34	23	6	7	2437.89706879109	7191.47924743031	5537.32612190031	5803.25981576564	7139.96712356071	44.5106007244276	34.0346687071694	29.0444695738001	10.3080499833272	8.3775499059828	Up_gills_Down_hemocyte
XR_003476156.1	36330.8788066082	-10.3940443238484	0.649645406529435	-15.9995656390091	1.28669643279742e-57	1.9013015111409e-55	337354	108214	39144	7125	59537	37	38	43	52	39	163929.505231204	89708.2115598183	28938.9978258566	5870.82581106492	74590.669000778	42.2280058154826	38.038747378601	54.3005300727568	89.3364331888357	46.6749209047613	Up_gills_Down_hemocyte
XM_027354863.1	4719.91932245469	-9.63199018193442	0.603790521659409	-15.952536246284	2.73557901842107e-57	4.00992114836234e-55	18209	28381	9389	3060	4232	8	13	13	2	14	8848.24949683417	23527.5357373279	6941.2489931271	2521.3651904363	5302.04261570608	9.13037963578003	13.013255682153	16.4164393243218	3.43601666110906	16.7550998119656	Up_gills_Down_hemocyte
XM_027372328.1	800.297339939852	-6.06039733998488	0.379932347328476	-15.9512539076997	2.79233627233881e-57	4.06063313635428e-55	1836	1887	2701	2153	1324	29	29	23	8	10	892.162451325582	1564.30217174651	1996.83816492026	1774.01936438214	1658.76758582109	33.0976261797026	29.0295703678797	29.0444695738001	13.7440666444363	11.9679284371183	Up_gills_Down_hemocyte
XM_027380004.1	744.152726124528	-7.1190466923984	0.446802539842164	-15.9333174223075	3.72081822688032e-57	5.36823247016757e-55	2140	2268	2827	1212	1101	18	6	8	7	4	1039.88433869104	1880.14696635988	2089.98944547559	998.658369545359	1379.38301509745	20.5433541805051	6.00611800714753	10.1024241995827	12.0260583138817	4.78717137484731	Up_gills_Down_hemocyte
XM_027372078.1	1382.74861570206	-6.53995463385045	0.410870293732544	-15.9173216794	4.80509862615949e-57	6.87842360368128e-55	3335	4284	4642	1697	2935	18	20	21	25	32	1620.56741567038	3551.38871423533	3431.81146299883	1398.28651247399	3677.10186131789	20.5433541805051	20.0203933571584	26.5188635239045	42.9502082638633	38.2973709987785	Up_gills_Down_hemocyte
