ID	hemocytes_mean	gills_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027351329.1	34.707895634751	1186.90053774572	-2.29922279144218	0.990043473971171	-5.09579133583218	0.00995652602882946	5.09579133583218	16	4	19	100	56	51	22	1283	1885	1624	2041	2479	20.2501129042214	9.66226395273268	41.1221023897141	66.6311700310484	32.8374195310635	37.7443049997258	237.819422258543	612.968814150545	789.718533506542	1171.77436636999	2388.74976648293	1920.37232370577	Down_hemocytes_Up_gills
XM_027351330.1	28.9733184716105	1149.01599245883	-2.46008272740272	0.990390244524313	-5.3095301341236	0.00960975547568654	5.3095301341236	17	6	10	71	43	59	25	1279	1947	1579	1954	2286	21.5157449607352	14.493395929099	21.64321178406	47.3081307220444	25.2144471399238	43.6649802938004	270.249343475617	611.057765626303	815.693360603309	1139.30524907525	2286.92652802922	1770.86370794328	Down_hemocytes_Up_gills
XM_027351346.1	12.4582596632954	121.250457197642	-1.25915892943333	0.956406592326242	-3.28281573469478	0.0435934076737581	3.28281573469478	9	14	3	12	8	14	17	100	244	204	116	143	11.3906885086245	33.8179238345644	6.49296353521801	7.99574040372581	4.69105993300908	10.3611817646306	183.76955356342	47.776213106044	102.223513090502	147.193331736132	135.764317938275	110.775813751483	Down_hemocytes_Up_gills
XM_027351347.1	19605.0921709791	250.341413447098	3.13534402036706	0.956810006650458	6.29118764156362	0.0431899933495418	-6.29118764156362	12768	22014	11932	11385	12980	9827	5	129	101	800	405	378	16159.5900975687	53176.2696638643	25824.6803007404	7585.95870803486	7611.24474130723	7272.80951435893	54.0498686951234	61.6313149067968	42.3138312382816	577.228751906399	474.004730732771	292.819983203219	Up_hemocytes_Down_gills
XM_027351352.1	2786.50716946344	291.876625259841	1.57381345770957	0.960836498797051	3.25502728202943	0.0391635012029492	-3.25502728202943	2026	3413	1923	854	993	807	0	543	610	501	441	456	2564.17054649704	8244.32671766916	4161.98962607475	569.030192065153	582.277814184752	597.248120289779	5.40498686951234	259.424837165819	255.558782726255	361.489505881382	516.138484575684	353.243154340392	Up_hemocytes_Down_gills
XM_027351359.1	20.1381430039906	3697.19599895165	-3.47307121971656	0.998241064521578	-7.52035706229986	0.00175893547842176	7.52035706229986	13	24	6	17	20	14	33	13230	13929	3641	2701	5011	16.4532167346799	57.9735837163961	12.985927070436	11.3272989052782	11.7276498325227	10.3611817646306	356.729133387814	6320.79299392963	5835.53817146558	2627.112357114	3161.20192026966	3881.80141754321	Down_hemocytes_Up_gills
XM_027351361.1	63519.5770795335	11180.6037084774	1.81648799626692	0.968507409658699	2.50620321676439	0.031492590341301	-2.50620321676439	42063	47958	78285	21056	24157	19466	506	29851	25752	18269	11317	13085	53236.2811931416	115845.713661288	169433.883451514	14029.8591617376	14165.2418502125	14406.4831593071	5469.84671194649	14261.6773742852	10788.7701192894	13181.7400857225	13245.2136733402	10136.3742862808	Up_hemocytes_Down_gills
XM_027351371.1	0.65319148556658	162.240882636159	-3.23186646737817	0.994148912409132	-7.95641570549493	0.00585108759086805	7.95641570549493	0	0	0	0	0	0	18	205	123	227	235	246	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	194.579527302444	97.9412368673903	51.5307053693924	163.788658353441	275.039782030126	190.565385894159	Down_hemocytes_Up_gills
XM_027351374.1	2042.70867735459	9235.03070881545	-2.13594063345008	0.97272641681955	-2.17663329098793	0.0272735831804503	2.17663329098793	1147	595	702	3977	4456	3493	1401	21485	32704	7364	4776	6966	1451.67996882137	1437.26176296899	1519.35346724101	2649.92163213479	2612.92038268606	2585.11485027534	15144.7732083736	10264.7193858336	13701.3023447204	5313.3906612984	5589.74467649312	5396.25397617362	Down_hemocytes_Up_gills
XM_027351465.1	274.14331100035	10.6028868599801	2.12895575802609	0.950838892438558	4.69240124522277	0.0491611075614418	-4.69240124522277	160	139	78	439	588	406	0	10	16	26	10	21	202.501129042214	335.763672357461	168.817051915668	292.510836436302	344.792905076167	300.474271174288	5.40498686951234	4.7776213106044	6.70318118626243	18.759934436958	11.7038205119203	16.2677768446233	Up_hemocytes_Down_gills
XM_027351482.1	2.2219767056431	1871.96059749743	-4.07446033916868	0.99690513153255	-9.71849066077896	0.00309486846744966	9.71849066077896	3	2	0	4	1	0	74	1918	4527	4718	2419	1786	3.79689616954151	4.83113197636634	1.082160589203	2.66524680124194	0.586382491626135	0.370042205879665	799.938056687826	916.347767373925	1896.58132688813	3404.20656436799	2831.15418183351	1383.5356878332	Down_hemocytes_Up_gills
XM_027351483.1	20.3841972670831	724.10610452303	-1.55867607670402	0.962009424714331	-5.15067806390577	0.0379905752856693	5.15067806390577	5	8	43	0	0	4	17	293	2407	1750	1272	337	6.32816028256919	19.3245279054654	93.0658106714582	0.333155850155242	0.293191245813067	2.96033764703732	183.76955356342	139.984304400709	1008.40981970835	1262.68789479525	1488.72596911626	261.059085554193	Down_hemocytes_Up_gills
XM_027351486.1	2.2578013055177	474.024631618044	-3.12164179728671	0.995307741258791	-7.71389968778889	0.00469225874120904	7.71389968778889	0	0	0	4	6	6	11	621	928	717	580	1089	0.632816028256919	1.20778299409158	1.082160589203	2.66524680124194	3.51829494975681	4.44050647055597	118.909711129271	296.690283388533	388.784508803221	517.34126889611	678.821589691375	843.600427799751	Down_hemocytes_Up_gills
XM_027351492.1	4555.26188173519	607.381719690007	1.59001229440545	0.960937390087468	2.90685860324816	0.0390626099125321	-2.90685860324816	4214	5237	2619	1904	2063	1623	33	191	263	1565	893	1177	5333.37348614931	12650.3190801153	5668.35716624533	1268.65747739116	1209.70708022472	1201.15700028539	356.729133387814	91.2525670325441	110.183540749189	1129.20374591689	1045.15117171448	911.770159339125	Up_hemocytes_Down_gills
XM_027351560.1	24.6736861163376	12120.8112255714	-5.98955619676657	0.997485214530119	-8.94029728122568	0.00251478546988093	8.94029728122568	9	6	4	47	72	54	1333	24951	43095	14835	8040	10619	11.3906885086245	14.493395929099	8.65728471362402	31.3166499145927	42.2195393970817	39.9645582350038	14409.6949941199	11920.642932089	18054.5995763737	10703.9856681643	9409.87169158389	8226.07249109785	Down_hemocytes_Up_gills
XM_027351566.1	1.12653591436895	1601.86748198133	-4.51631124399517	0.997964752203841	-10.4736457792758	0.00203524779615882	10.4736457792758	1	1	0	2	0	0	10	4993	3454	3427	1304	2158	1.26563205651384	2.41556598818317	1.082160589203	1.33262340062097	0.293191245813067	0.370042205879665	108.099737390247	2385.46632038478	1447.0492385844	2472.70366597904	1526.1781947544	1671.7077347951	Down_hemocytes_Up_gills
XM_027351569.1	3485.88559364304	277.79011962616	2.37147742646304	0.963921247680056	3.64945802925275	0.0360787523199442	-3.64945802925275	4087	1295	1574	4610	5339	4061	2	106	188	732	399	672	5172.63821497206	3128.1579546972	3406.64153481105	3071.69693843133	3130.69612279193	3005.48279615464	21.6199474780494	50.6427858924067	78.7623789385835	528.164307994355	466.982438425619	520.568859027946	Up_hemocytes_Down_gills
XM_027351570.1	3215.12536645472	262.322947896784	2.28975971100883	0.969261851829662	3.61545906867355	0.0307381481703376	-3.61545906867355	3783	1141	1505	4287	4896	3732	2	91	193	694	366	644	4787.88606979185	2756.160792517	3257.30337350104	2856.47825923104	2870.92867900155	2761.99502468582	21.6199474780494	43.4763539265001	80.8571230592905	500.745942278801	428.359830736282	498.878489901781	Up_hemocytes_Down_gills
XM_027351617.1	13756.2891023335	3550.15842958189	2.53361771619024	0.967406157643232	1.95413602803036	0.0325938423567683	-1.95413602803036	7162	7267	5011	22627	25817	20077	826	5051	7183	3096	2240	2703	9064.45678875211	17553.9180361271	10845.4134249925	15076.6348429253	15138.6367863119	14858.6747348921	8929.03830843439	2413.17652398628	3009.30940380769	2233.87526987776	2621.65579467014	2093.89527671509	Up_hemocytes_Down_gills
XM_027351618.1	0.65319148556658	11961.8918114463	-5.20142299516504	0.993931684571599	-14.1605800635418	0.00606831542840069	14.1605800635418	0	0	0	0	0	0	19	3878	1287	10311	28270	36981	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	205.389501041469	1852.76154425239	539.187136669984	7439.7570761336	33086.7005871986	28647.5550233816	Down_hemocytes_Up_gills
XM_027351623.1	0.65319148556658	119.009231973891	-2.88554629904388	0.993753379862066	-7.50935179226599	0.00624662013793409	7.50935179226599	0	0	0	0	0	0	10	61	126	318	163	134	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	108.099737390247	29.1434899946869	52.7875518418166	229.448428882794	190.7722743443	103.803909389501	Down_hemocytes_Up_gills
XM_027351661.1	4.57491823587845	122.634148713082	-1.55134326673266	0.960498408887879	-4.74447099829435	0.0395015911121206	4.74447099829435	0	0	6	7	6	6	32	159	227	101	83	63	0.632816028256919	1.20778299409158	12.985927070436	4.66418190217339	3.51829494975681	4.44050647055597	345.91915964879	75.96417883861	95.1013830800982	72.8751299281829	97.1417102489382	48.8033305338699	Down_hemocytes_Up_gills
XM_027351662.1	2.20759341501256	136.972515389908	-2.01075965951279	0.974042687515457	-5.9552681366576	0.0259573124845428	5.9552681366576	0	0	0	6	7	3	39	155	240	109	70	84	0.632816028256919	1.20778299409158	1.082160589203	3.9978702018629	4.10467744138294	2.22025323527799	421.588975821963	74.0531303143683	100.547717793936	78.6474174472468	81.9267435834419	65.0711073784932	Down_hemocytes_Up_gills
XM_027351663.1	3.64137047892252	103.54841883755	-1.63536137664055	0.966383341630555	-4.82968018347635	0.0336166583694447	4.82968018347635	4	0	2	12	0	4	28	117	172	82	68	67	5.06252822605535	1.20778299409158	4.32864235681201	7.99574040372581	0.293191245813067	2.96033764703732	302.679264692691	55.8981693340715	72.0591977523211	59.1659470704059	79.5859794810578	51.9019546947505	Down_hemocytes_Up_gills
XM_027351664.1	5.23486508436005	69.9622224023496	-1.75438761350636	0.970526800346377	-3.74035185740707	0.0294731996536234	3.74035185740707	2	2	3	10	11	6	11	116	194	81	44	70	2.53126411302768	4.83113197636634	6.49296353521801	6.66311700310484	6.45020740788748	4.44050647055597	118.909711129271	55.4204072030111	81.2760718834319	58.4444111305229	51.4968102524492	54.225922815411	Down_hemocytes_Up_gills
XM_027351669.1	51068.1295741643	1278.60146520905	3.27502774211373	0.950404505272686	5.31978466242213	0.0495954947273137	-5.31978466242213	41797	43688	44994	25644	28900	22380	23	1260	2406	3077	1705	2062	52899.6230661089	105531.246891746	97381.4671011998	17086.8972427621	16946.4540079953	16563.0891351738	248.629395997568	601.980285136155	1007.99087088421	2220.16608701999	1995.50139728241	1597.34075493396	Up_hemocytes_Down_gills
XM_027351673.1	114.814071863308	32340.1985036991	-5.24662292530761	0.998540555281065	-8.13788525115196	0.00145944471893478	8.13788525115196	27	10	10	330	305	284	965	95081	122588	41370	24889	35946	34.1720655258736	24.1556598818317	21.64321178406	219.88286110246	178.846659945971	210.183972939649	10431.6246581588	45426.1011833577	51358.0984538461	29849.9418329597	29129.6388721184	27845.7860217538	Down_hemocytes_Up_gills
XM_027351679.1	2.27643236937108	1683.02905592959	-2.94953360529695	0.992518448499849	-9.53006976942789	0.00748155150015073	9.53006976942789	0	0	5	0	0	0	26	2321	2683	3061	2933	2508	0.632816028256919	1.20778299409158	10.82160589203	0.333155850155242	0.293191245813067	0.370042205879665	281.059317214642	1108.88590619128	1124.03969517138	2208.62151198186	3432.73055614621	1942.83734887215	Down_hemocytes_Up_gills
XM_027351706.1	0.65319148556658	173.676789008857	-3.26163172397899	0.993401811131085	-8.05468325766401	0.00659818886891528	8.05468325766401	0	0	0	0	0	0	13	715	261	224	94	231	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	140.529658607321	341.599923708215	109.345643100906	161.624050533792	110.015912812051	178.945545290856	Down_hemocytes_Up_gills
XM_027351734.1	1341.10026283281	7488.13966092854	-1.2501101702312	0.956416054609613	-2.48119024330951	0.0435839453903873	2.48119024330951	563	584	315	2568	2940	2441	2824	8703	6477	3415	1853	3740	712.550847817291	1410.69053709897	681.761171197891	1711.08844639732	1723.96452538084	1806.54604910452	30527.3658390057	4157.96382661901	2713.53153396386	2464.04523470044	2168.71794085883	2897.21359042339	Down_hemocytes_Up_gills
XM_027351735.1	1389.81319552195	7268.21742864485	-1.22841531086754	0.955599725583453	-2.38671059475943	0.0444002744165467	2.38671059475943	639	530	308	2773	3368	2379	2691	8949	6570	3521	1745	3755	808.738884112342	1280.24997373708	666.610922949049	1847.68234496097	1974.93623179682	1760.66081557544	29089.6393317154	4275.49331085988	2752.49377460901	2540.52804432804	2042.31667933009	2908.83343102669	Down_hemocytes_Up_gills
XM_027351736.1	1263.82562142355	7269.08465060841	-1.25902092884785	0.956407749734136	-2.52397628736692	0.0435922502658639	2.52397628736692	482	533	284	2504	2917	2286	2745	8506	6176	3280	1786	3657	610.03465123967	1287.49667170163	614.667214667305	1668.44449757745	1710.47772807343	1691.83296528183	29673.3779136228	4063.84468680011	2587.4279378973	2366.63788281624	2090.30234342896	2832.91713908512	Down_hemocytes_Up_gills
XM_027351780.1	75.7633207976863	439.122890542989	-1.24366843923398	0.956337245180012	-2.53505326868321	0.0436627548199883	2.53505326868321	69	3	30	154	149	142	24	795	968	625	627	523	87.3286118994548	7.24669796454951	64.9296353521801	102.612001847815	87.370991252294	105.091986469825	259.439369736592	379.82089419305	405.542461768877	450.959962426874	733.829546097401	405.145109035142	Down_hemocytes_Up_gills
XM_027351783.1	3.37205954233434	1269.11128052693	-3.41965566146268	0.996158934740797	-8.55597284942671	0.00384106525920258	8.55597284942671	2	0	0	1	10	12	24	1817	3531	2329	1410	2165	2.53126411302768	1.20778299409158	1.082160589203	0.666311700310484	5.86382491626135	8.88101294111195	259.439369736592	868.09379213682	1479.30829804329	1680.4572039875	1650.23869218076	1677.13032707664	Down_hemocytes_Up_gills
XM_027351786.1	80.8678071278698	506.632833387176	-1.32471280170843	0.95485008099582	-2.64730318101503	0.0451499190041801	2.64730318101503	70	10	29	164	208	106	34	854	954	784	759	530	88.5942439559687	24.1556598818317	62.7653141737741	109.275118850919	121.967558258236	78.4489476464889	367.539107126839	408.008859925616	399.677178230897	565.684176868271	888.319976854748	410.567701316683	Down_hemocytes_Up_gills
XM_027351794.1	67.5733645928156	434.419518301962	-1.26546018434299	0.956345516917161	-2.68456232807006	0.043654483082839	2.68456232807006	51	5	17	145	178	123	24	731	881	678	648	492	64.5472348822057	12.0778299409158	36.7934600329021	96.6151965450202	104.376083509452	91.0303826463975	259.439369736592	349.244117805182	369.093914068575	489.201367240673	758.407569172433	381.130771788317	Down_hemocytes_Up_gills
XM_027351856.1	743.67113520319	44.4649586681492	1.87013838614668	0.961103221397922	4.0639240268509	0.0388967786020781	-4.0639240268509	608	255	308	1232	1391	1045	0	11	73	118	69	77	769.504290360414	615.969326986708	666.610922949049	820.896014782516	815.658045851953	773.388210288499	5.40498686951234	5.25538344166484	30.5832641623223	85.1412409061938	80.7563615322498	59.6485150969521	Up_hemocytes_Down_gills
XM_027351857.1	537.143018561305	37.0132797578281	1.82698455848047	0.967106454956901	3.85919138422578	0.0328935450430986	-3.85919138422578	479	167	223	828	978	818	2	12	68	91	31	83	606.237755070128	403.399520026589	482.643622784539	551.706087857081	573.48207681036	605.389048819131	21.6199474780494	5.73314557272529	28.4885200416153	65.6597705293529	36.2818435869528	64.2964513382731	Up_hemocytes_Down_gills
XM_027351858.1	561.283373693463	42.9980830024427	1.88404774592144	0.962113616570095	3.70638507827864	0.037886383429905	-3.70638507827864	464	212	239	934	996	736	3	19	76	76	52	89	587.253274222421	512.099989494832	517.272761639035	622.335128089992	584.03696165963	544.702127054866	32.429921217074	9.07748049014837	31.8401106347465	54.8367314311079	60.8598666619854	68.944387579594	Up_hemocytes_Down_gills
XM_027351859.1	521.888295724011	37.4596669966963	1.82112611995846	0.967967107848959	3.80033106761384	0.032032892151041	-3.80033106761384	442	164	216	860	997	744	4	10	42	89	50	47	559.409368979116	396.15282206204	467.493374535697	573.028062267016	584.623344151256	550.622802348941	43.2398949560987	4.7776213106044	17.5958506139389	64.2166986495869	58.5191025596013	36.4088338903474	Up_hemocytes_Down_gills
XM_027351871.1	1043.74405921495	129.029114388331	1.54763687772946	0.958698582521918	3.0159994459767	0.0413014174780821	-3.0159994459767	917	152	243	2131	2406	1862	2	187	512	261	151	108	1160.58459582319	367.166030203842	525.930046352659	1419.91023336164	1410.83627485248	1378.03717469587	21.6199474780494	89.3415185083024	214.501797960398	188.320880309463	176.727689729996	83.662852343777	Up_hemocytes_Down_gills
XM_027351873.1	849.079522733939	105.613994682927	1.55221691896081	0.959349391901026	3.0070986636582	0.0406506080989739	-3.0070986636582	701	115	202	1765	1913	1614	3	183	382	176	117	116	887.2080716162	277.790088641065	437.192878038013	1176.040151048	1121.7497064808	1194.49624057956	32.429921217074	87.4304699840606	160.038450822015	126.990325419408	136.934699989467	89.8601006655383	Up_hemocytes_Down_gills
XM_027351874.1	177.840388663356	2831.13767079584	-2.39269169898444	0.986988967248467	-3.99272699387517	0.0130110327515333	3.99272699387517	87	33	29	427	462	350	102	5967	6239	4629	4152	2866	110.109988916704	79.7136776100446	62.7653141737741	284.515096032577	270.908711131274	259.029544115765	1102.61732138052	2850.80663603765	2613.8217138182	3339.9898657184	4859.42627654929	2220.16421127097	Down_hemocytes_Up_gills
