ID	logFC	logCPM	PValue	FDR	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027372464.1	-15.257315768062	9.54576436636697	2.84277357688791e-51	5.64580945861502e-49	122393	62646	177385	25201	46248	4	2	0	0	0	1462.57627677648	1241.14314863161	2982.01524686696	519.637810845713	1267.90094901486	0.113693691280979	0.0500675141399931	0	0	0	Up_gills_Down_hemocyte
XM_027363799.1	-12.5668459681596	7.86086008307873	9.37503344908623e-51	1.84209433834705e-48	16519	31586	20528	24551	23678	6	0	0	2	4	197.39934077987	625.782132820578	345.095746470587	506.234986471691	649.138528601753	0.170540536921468	0	0	0.0830010688235445	0.120038905605186	Up_gills_Down_hemocyte
XM_027383258.1	-6.24243747252597	5.09317551224151	9.8047745392248e-51	1.90625458673139e-48	3316	3362	4175	2799	3727	35	30	24	19	38	39.625656155097	66.6079760192106	70.1858311338026	57.7146237275168	102.176674385452	0.994819798708564	0.751012712099897	0.74795983282708	0.788510153823673	1.14036960324926	Up_gills_Down_hemocyte
XM_027368614.1	-9.34562228929675	6.78470243242318	1.10159712424178e-50	2.119426967161e-48	8962	9768	22453	6993	10139	14	6	16	5	14	107.094430175507	193.523709029045	377.456878190963	144.193770534664	277.963322134183	0.397927919483426	0.150202542419979	0.498639888551387	0.207502672058861	0.42013616961815	Up_gills_Down_hemocyte
XM_027351610.1	-12.0048942819336	2.55090937201432	1.13993568810154e-50	2.17057857311706e-48	852	537	784	388	582	0	0	0	0	0	10.1812602666293	10.6390491143117	13.1798063733895	8.00045516480047	15.9556813770682	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027355549.1	-16.0654512855552	6.59640608793091	1.27484485285738e-50	2.40269228900773e-48	14301	17189	15965	2839	4690	0	0	0	0	0	170.894604545851	340.548631705595	268.387256060158	58.5394129197642	128.577569859879	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027354220.1	-8.45370209003557	4.12371692977041	2.22537409780458e-50	4.15178379661116e-48	4206	1310	1651	1625	1302	1	4	5	0	6	50.2610101894868	25.953732476254	27.7549238806965	33.5070609350535	35.694668647668	0.0284234228202447	0.100135028279986	0.155824965172308	0	0.180058358407778	Up_gills_Down_hemocyte
XM_027362632.1	-14.6616518142337	5.19415634413921	3.42877352672698e-50	6.33294470386474e-48	2291	6867	4245	3825	1889	0	0	0	0	0	27.3770742615583	136.049069400333	71.3625995599981	78.8704665086644	51.7874263252264	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027382188.1	-7.6978635242082	5.78331731107257	3.92729947459115e-50	7.18190309858401e-48	5284	4148	7057	8091	4256	14	12	14	13	32	63.1429333906914	82.1802155049629	118.635068338023	166.834233861857	116.679346977323	0.397927919483426	0.300405084839959	0.436309902482464	0.53950694735304	0.960311244841485	Up_gills_Down_hemocyte
XM_027360870.1	-9.31119389013564	2.27149722315788	6.47228041474775e-50	1.17199038490579e-47	759	385	576	501	396	0	0	0	0	2	9.06992551921552	7.62762366668533	9.68312304983719	10.3304846328996	10.8564429988299	0	0	0	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027354253.1	-8.19522702629734	4.20581966385427	1.75886309025438e-49	3.14935571143387e-47	4077	1368	1543	1928	1522	8	4	4	4	0	48.7194813463	27.1028290286377	25.9393383088521	39.7548390663281	41.7260258692401	0.227387382561958	0.100135028279986	0.124659972137847	0.166002137647089	0	Up_gills_Down_hemocyte
XM_027366562.1	-16.5542693209878	7.08491033062081	1.77332427714739e-49	3.14935571143387e-47	7172	16341	31490	7157	9868	0	0	0	0	0	85.7042237467901	323.748047629363	529.377682012801	147.575406222879	270.53378664761	0	0	0	0	0	Up_gills_Down_hemocyte
XR_003476964.1	-16.8990044611831	7.42952930780087	2.38644418021851e-49	4.19786895320342e-47	20312	9808	50674	11917	6877	0	0	0	0	0	242.72506870396	194.316189409999	851.879474700434	245.725320100328	188.534743694326	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027376753.1	-6.98973266871407	4.30708794157174	2.8964416631938e-49	5.04691297350845e-47	2967	2507	2798	1205	1413	9	17	9	11	4	35.455163393297	49.668707876312	47.0371150927855	24.8467744164551	38.7377625185521	0.255810805382202	0.425573870189941	0.280484937310155	0.456505878529495	0.120038905605186	Up_gills_Down_hemocyte
XM_027383346.1	-13.0950879054065	3.6326713931656	4.4922623592558e-49	7.75440053976212e-47	1482	1438	2302	592	958	0	0	0	0	0	17.709656942658	28.4896696953078	38.6988702443146	12.2068800452626	26.263819173937	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027357014.1	-10.342777187844	3.28673126506738	5.27208754647632e-49	9.01624601698312e-47	1284	1610	1035	626	705	2	0	0	0	0	15.3435894159061	31.8973353334114	17.3993617301762	12.9079508586729	19.327758369129	0.0568468456404894	0	0	0	0	Up_gills_Down_hemocyte
XM_027383345.1	-10.971903538058	3.89596257245554	5.70054570008438e-49	9.65954853950078e-47	1710	1650	2705	739	1252	0	2	0	0	0	20.4342195492207	32.6898157143657	45.4736941836972	15.237980326772	34.3239056427652	0	0.0500675141399931	0	0	0	Up_gills_Down_hemocyte
XM_027368408.1	-6.87391471155658	3.71794646759112	5.98129017413815e-49	1.00431299560301e-46	2236	1411	1350	786	1323	9	10	8	6	3	26.719833281905	27.9547454381636	22.6948196480559	16.2071076276628	36.2703891097271	0.255810805382202	0.250337570699965	0.249319944275693	0.249003206470634	0.0900291792038892	Up_gills_Down_hemocyte
XM_027362475.1	-11.7473588462667	3.93799225358783	1.26200631811105e-48	2.09993303563164e-46	1395	2072	1895	849	1661	1	0	0	0	0	16.6700212112064	41.0504837334338	31.8568023948637	17.5061506054526	45.5367470228698	0.0284234228202447	0	0	0	0	Up_gills_Down_hemocyte
XM_027350794.1	-18.3348541885055	8.86502035388317	1.42516410987897e-48	2.35024831334505e-46	164682	11758	48174	26038	40647	0	0	0	0	0	1967.9228911139	232.949607981522	809.852030907738	536.896524693491	1114.34807720565	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027363761.1	-6.55827043417748	4.6410863869096	1.53487253109318e-48	2.50876952648593e-46	3326	3442	2615	2536	1533	19	19	10	23	12	39.745154515034	68.1929367811192	43.9607062071602	52.2916347884896	42.0275937303187	0.540045033584649	0.475641384329934	0.311649930344617	0.954512291470762	0.360116716815557	Up_gills_Down_hemocyte
XM_027376200.1	-7.17043728707044	5.64616665716199	2.03736486004845e-48	3.30088850571008e-46	6666	7433	4729	2407	5132	28	23	19	12	32	79.6576067339798	147.262666790836	79.499112678264	49.6316896434915	140.69511482322	0.795855838966851	0.575776412609921	0.592134867654772	0.498006412941267	0.960311244841485	Up_gills_Down_hemocyte
XM_027359377.1	-14.4946011585231	5.02738801062797	2.45205802911174e-48	3.93821841719077e-46	1531	3909	5915	2927	2552	0	0	0	0	0	18.2951989063491	77.4451452287609	99.4369320135191	60.3539491427087	69.9637437702371	0	0	0	0	0	Up_gills_Down_hemocyte
XR_003475884.1	-13.7038007251597	4.23860669535204	2.77145395576541e-48	4.41282366922302e-46	1588	2625	2427	977	2051	0	0	0	0	0	18.9763395579898	52.0065250001272	40.8002424339494	20.1454760206445	56.2286984611114	0	0	0	0	0	Up_gills_Down_hemocyte
XR_003476845.1	-14.7412775640665	5.2737615308052	3.00547156447283e-48	4.74453502528318e-46	8990	7002	2033	3219	1439	0	0	0	0	0	107.42902558333	138.723690686054	34.1767172922205	66.3749102461152	39.4505592811016	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027357523.1	-10.2121894604137	7.78097945692729	3.74575742535288e-48	5.8630626818871e-46	54323	14813	31394	17404	13407	4	11	8	23	10	649.150940685566	293.475297076908	527.763828171161	358.865777546874	367.556392134627	0.113693691280979	0.275371327769962	0.249319944275693	0.954512291470762	0.300097264012964	Up_gills_Down_hemocyte
XM_027366196.1	-7.27507395094361	5.16287316202958	4.03414890832428e-48	6.26140591065121e-46	4173	4869	4164	2437	3238	18	23	23	5	8	49.8666656016948	96.4646743716646	70.0009103811147	50.2502815376771	88.770612197503	0.511621610764404	0.575776412609921	0.716794839792619	0.207502672058861	0.240077811210371	Up_gills_Down_hemocyte
XM_027360879.1	-9.16235378048564	2.1279397092419	5.44734270287296e-48	8.3150760100879e-46	617	385	514	439	376	0	0	2	0	0	7.37304880811064	7.62762366668533	8.64084244377833	9.05206138491599	10.3081377968688	0	0	0.0623299860689234	0	0	Up_gills_Down_hemocyte
XM_027376661.1	6.60658647712389	13.3576501846096	5.4293735783836e-48	8.3150760100879e-46	17782	5995	17594	12285	6778	778965	879286	670791	552957	529657	212.491983639908	118.772997095529	295.772338435478	253.313380669004	185.820632944619	22140.8515571719	22011.832119049	20905.1968425796	22948.0110067304	15894.8616565314	Down_gills_Up_hemocyte
XM_027354538.1	-13.4047359343179	3.94074288390213	5.49894296498306e-48	8.32503906256043e-46	2230	1317	2274	630	1786	0	0	0	0	0	26.6481342659428	26.092416542921	38.2281628738364	12.9904297778977	48.9636545351267	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027358254.1	4.81310553510281	7.31001983957718	1.65534856782077e-47	2.48571447541866e-45	976	413	573	652	422	10373	12254	9757	8388	9275	11.6630399298476	8.18235993335335	9.63269011728596	13.4440638336338	11.5692397613793	294.836164914398	306.763659135738	304.076837037243	348.106482645946	278.340212372024	Down_gills_Up_hemocyte
XM_027370949.1	-12.0376731589206	2.58324121415742	1.86660293060785e-47	2.78033517163928e-45	686	682	483	808	467	0	0	0	0	0	8.19758749167569	13.5117904952711	8.1197021407489	16.6607416833989	12.8029264657918	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027363492.1	6.55830651620025	11.2473728992532	1.90320990976567e-47	2.81218296266975e-45	4912	1251	3931	2906	1668	185258	207259	156540	117760	127805	58.6975944010364	24.7848239143463	66.0839526196354	59.9209348167787	45.7286538435562	5265.66646483289	5188.47145657042	4878.56800961463	4887.1029323303	3835.39308271769	Down_gills_Up_hemocyte
XM_027371300.1	-17.0974701580512	7.62791850584127	3.1126924026082e-47	4.56281179969631e-45	18882	12012	60573	12730	8496	0	0	0	0	0	225.636803232974	237.981858400582	1018.29134114199	262.489160432758	232.920049793078	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027356273.1	-12.5834489207124	7.72824514805999	3.60027902613769e-47	5.23599634746166e-45	49828	29991	23111	6750	14668	6	3	0	2	0	595.436427893901	594.181977630025	388.5185013972	139.183176191761	402.127035118275	0.170540536921468	0.0751012712099896	0	0.0830010688235445	0	Up_gills_Down_hemocyte
XM_027379949.1	-8.51969884994682	3.22994523974612	4.74788491895517e-47	6.85104956664859e-45	1678	936	848	626	992	4	2	0	0	2	20.0518247974224	18.5440409143311	14.2557089344825	12.9079508586729	27.1959380172708	0.113693691280979	0.0500675141399931	0	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027363190.1	-7.52061774036392	4.13809056035349	5.39302380435879e-47	7.72163950903154e-45	1496	1676	2439	1785	1664	6	12	5	6	2	17.8769546465697	33.204927961986	41.0019741641544	36.8062177040434	45.618992803164	0.170540536921468	0.300405084839959	0.155824965172308	0.249003206470634	0.0600194528025928	Up_gills_Down_hemocyte
XM_027360873.1	-8.86323207676562	2.31089415175985	5.49440037078994e-47	7.8062749883454e-45	677	409	617	446	479	2	0	0	0	1	8.09003896773242	8.10311189525792	10.3723731280374	9.1963994935593	13.1319095869685	0.0568468456404894	0	0	0	0.0300097264012964	Up_gills_Down_hemocyte
XM_027366120.1	-12.0182424138696	2.56394439280055	6.23435814729905e-47	8.78996908248958e-45	693	462	557	772	576	0	0	0	0	0	8.28123634363156	9.15314840002239	9.3637144770127	15.9184314103762	15.7911898164798	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027381750.1	-8.5785839716606	8.39840202606347	1.251755711931e-46	1.75150969692163e-44	34581	32391	50466	33619	28022	37	85	42	19	116	413.237278498013	641.730800487284	848.382791376881	693.214696354193	768.230418467705	1.05166664434905	2.12786935094971	1.30892970744739	0.788510153823673	3.48112826255038	Up_gills_Down_hemocyte
XM_027352033.1	-12.9751291126005	5.90783340373727	1.8424219184029e-46	2.55861149119561e-44	6550	10072	4839	9302	1776	2	0	0	0	0	78.271425758711	199.546559924298	81.3483202051427	191.804726657149	48.6895019341462	0.0568468456404894	0	0	0	0	Up_gills_Down_hemocyte
XM_027360875.1	-8.42797898951521	2.5411522340268	1.87175667807366e-46	2.57995118238959e-44	855	503	763	485	525	0	0	3	0	2	10.2171097746104	9.96544079050057	12.8267758455309	10.0005689560006	14.393011551479	0	0	0.0934949791033851	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027358623.1	-11.631968452332	4.57551166656913	2.49379278121783e-46	3.4118779754884e-44	1990	3225	2954	1238	2732	0	0	0	0	2	23.7801736274557	63.893730714442	49.6596275854498	25.5272255000592	74.898490587887	0	0	0	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027364340.1	-13.7547254273622	4.28930951218484	5.18228340903701e-46	7.03799812977306e-44	1830	1503	3067	1003	2591	0	0	0	0	0	21.8681998684643	29.7774503143586	51.5592680448796	20.6815889956053	71.0329389140612	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027362209.1	-9.49723184880322	5.44418634848587	5.37506375047559e-46	7.24652755264848e-44	7731	3821	5387	2692	4376	2	2	12	2	1	92.3841820672664	75.7016883906614	90.5607358845017	55.5083126382548	119.96917818909	0.0568468456404894	0.0500675141399931	0.37397991641354	0.0830010688235445	0.0300097264012964	Up_gills_Down_hemocyte
XM_027374962.1	-11.76671680287	2.31572313536925	5.4460548943042e-46	7.28903144186947e-44	1025	643	382	364	372	0	0	0	0	0	12.2485818935387	12.7391221238407	6.42179341152397	7.50558164945198	10.1984767564766	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027382676.1	-8.05716809495297	5.72104092737146	5.75969409233794e-46	7.65334891262458e-44	11249	2672	5003	6542	4322	13	6	14	6	25	134.42370509309	52.9376894477485	84.1053205179435	134.894272392074	118.488754143795	0.369504496663181	0.150202542419979	0.436309902482464	0.249003206470634	0.75024316003241	Up_gills_Down_hemocyte
XM_027367066.1	-7.92728140247679	5.26678847345773	5.80957200881278e-46	7.66448535734086e-44	3038	6400	6303	2493	2273	10	8	14	6	13	36.3036017488495	126.796860952691	105.959591290146	51.4049864068236	62.3148862028797	0.284234228202447	0.200270056559972	0.436309902482464	0.249003206470634	0.390126443216853	Up_gills_Down_hemocyte
XM_027352461.1	-7.83189401197229	4.43997803045761	6.78784479072713e-46	8.89159526842058e-44	3479	3007	1842	1247	2102	4	8	8	8	2	41.5734794220695	59.574712638241	30.9658205864585	25.7128030683149	57.6268767261122	0.113693691280979	0.200270056559972	0.249319944275693	0.332004275294178	0.0600194528025928	Up_gills_Down_hemocyte
XM_027369777.1	-12.9444337250193	7.64458387834299	7.68403331094641e-46	9.99465459529438e-44	10684	23984	45715	16495	10528	2	2	4	0	0	127.672047756652	475.17123642021	768.513837193242	340.122443153051	288.627858312326	0.0568468456404894	0.0500675141399931	0.124659972137847	0	0	Up_gills_Down_hemocyte
XM_027366225.1	-12.8130017595805	3.35206530624401	9.32000351154807e-46	1.20377947453352e-43	1069	1010	1735	522	1049	0	0	0	0	0	12.7743746772614	20.0101296190966	29.1670459921311	10.7634989588295	28.75860784286	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027373107.1	-11.6073656558125	2.15856389552685	1.12584414767666e-45	1.44405148663805e-43	1012	372	348	429	358	0	0	0	0	0	12.0932340256207	7.37006754287517	5.8502201759433	8.84586408685412	9.81466311510379	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027355522.1	-9.29471184426701	4.32879460798197	1.20842493715526e-45	1.53928335098329e-43	1620	1372	3665	2594	1399	4	2	0	2	2	19.3587343097881	27.1820770667332	61.6122326000925	53.4875791172485	38.3539488771793	0.113693691280979	0.0500675141399931	0	0.0830010688235445	0.0600194528025928	Up_gills_Down_hemocyte
XM_027372337.1	-7.77654539088801	6.13072475105922	2.81941511046138e-45	3.56675322535765e-43	9648	9461	6891	4778	6557	30	24	10	28	9	115.292017667182	187.44142210522	115.844446070188	98.5210690139604	179.761860462948	0.852702684607341	0.600810169679917	0.311649930344617	1.16201496352962	0.270087537611668	Up_gills_Down_hemocyte
XM_027358547.1	-5.99123240620058	5.81813772552982	3.36249825756041e-45	4.22485325286672e-43	5216	6464	8055	6174	3712	85	85	58	27	40	62.3303445431201	128.064829562218	135.412423900067	127.306211823397	101.765445483981	2.4159909397208	2.12786935094971	1.80756959599878	1.12051442911785	1.20038905605186	Up_gills_Down_hemocyte
XM_027373414.1	-19.6770841056206	10.2071149566014	3.97316331648897e-45	4.9584004361859e-43	32963	117474	324658	82704	70607	0	0	0	0	0	393.902443860212	2327.39600680569	5457.81833873966	1705.33413389087	1935.70926974339	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027355334.1	6.1544785589168	2.67777925734938	4.53835495153363e-45	5.62152113027934e-43	15	4	10	10	9	473	448	317	378	422	0.179247539905445	0.079248038095432	0.168109775170785	0.206197298061868	0.246737340882498	13.4442789939757	11.2151231673585	9.87930279192435	15.6872020076499	12.6641045413471	Down_gills_Up_hemocyte
XM_027356811.1	-6.67056081112451	5.71784699741923	4.56539344635571e-45	5.62152113027934e-43	5683	4706	8731	6496	2868	35	24	24	43	34	67.9109179521763	93.2353168192757	146.776644701612	133.945764820989	78.6269659612226	0.994819798708564	0.600810169679917	0.74795983282708	1.78452297970621	1.02033069764408	Up_gills_Down_hemocyte
XM_027360158.1	-13.4155173443928	6.32404221059931	5.09722511719851e-45	6.19379920491162e-43	7455	13982	10571	2325	7614	0	2	0	0	0	89.0860273330062	277.011517162582	177.708843333036	47.9408717993842	208.739790386593	0	0.0500675141399931	0	0	0	Up_gills_Down_hemocyte
XM_027376198.1	-7.34162557912153	5.64972749528587	5.07805435499121e-45	6.19379920491162e-43	6836	7273	4577	2542	5223	17	22	10	20	30	81.6890788529081	144.092745267019	76.9438440956681	52.4153531673268	143.189903492143	0.48319818794416	0.550742655539924	0.311649930344617	0.830010688235445	0.900291792038892	Up_gills_Down_hemocyte
XM_027354526.1	-10.3246874585377	3.26845227624901	5.60994182670332e-45	6.72828737267599e-43	1838	1625	732	704	534	2	0	0	0	0	21.9637985564139	32.1945154762692	12.3056355425014	14.5162897835555	14.6397488923615	0.0568468456404894	0	0	0	0	Up_gills_Down_hemocyte
XM_027365794.1	-13.8641616787818	4.39889320059205	5.58231263420159e-45	6.72828737267599e-43	7393	1052	2028	1899	1013	0	0	0	0	0	88.345137501397	20.8422340190986	34.0926624046351	39.1568669019487	27.77165847933	0	0	0	0	0	Up_gills_Down_hemocyte
XR_003477154.1	-19.7314308920192	10.2614691293425	1.45403852174322e-44	1.7326510642966e-42	574426	81880	68354	40027	66129	0	0	0	0	0	6864.29649051501	1622.20733981349	1149.09755720238	825.345924952238	1812.9437350243	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027369485.1	-5.85473759718668	6.69533401355337	1.96258211517871e-44	2.32364690175326e-42	12268	12192	15698	7560	7667	147	155	155	50	86	146.600587970667	241.548020114877	263.898725063098	155.885157334772	210.19279917179	4.17824315457597	3.88023234584947	4.83057392034156	2.07502672058861	2.58083647051149	Up_gills_Down_hemocyte
XM_027362630.1	-13.5847111317436	5.79900893093742	2.23675996437101e-44	2.63139850585558e-42	3369	12177	6239	4715	2643	0	0	0	1	0	40.2589974627629	241.250839972019	104.883688729052	97.2220260361706	72.4585324391601	0	0	0	0.0415005344117723	0	Up_gills_Down_hemocyte
XM_027365098.1	-13.3080919557195	6.24901506233522	2.46649676935638e-44	2.88330350189952e-42	5714	12077	12422	2623	6909	0	0	0	0	2	68.2813628679809	239.269639019633	208.825962717149	54.0855512816279	189.412032017464	0	0	0	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027358624.1	-6.4936969149036	5.41625901730201	2.91570248327241e-44	3.38698269597745e-42	5864	4077	8411	2591	2771	26	33	23	39	27	70.0738382670353	80.773562828769	141.397131896147	53.4257199278299	75.9676857317112	0.739008993326362	0.826113983309886	0.716794839792619	1.61852084205912	0.810262612835003	Up_gills_Down_hemocyte
